# MEAN_SAMPLE_SIZE = 39955
# TOTAL_GENES = 14974
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
SN.Neuron_Slc17a6_Nkx6-1.3_12        COVAR   14974     0.019454     0.053096    0.0089684     0.015044 SN.Neuron_Slc17a6_Nkx6-1.3_12
SN.Neuron_Gad1Gad2_Sema3e.3_...      COVAR   14974     0.028219     0.075933    0.0093115    0.0012226 SN.Neuron_Gad1Gad2_Sema3e.3_13
SN.Neuron_Gad1Gad2_Ttn.3_14          COVAR   14974     0.025932      0.07083    0.0094287    0.0029809 SN.Neuron_Gad1Gad2_Ttn.3_14
SN.Neuron_Slc17a6_C1ql2.3_15         COVAR   14974     0.025953       0.0695    0.0090671    0.0021058 SN.Neuron_Slc17a6_C1ql2.3_15
SN.Neuron_Gad1Gad2_Gad2-Kcnc...      COVAR   14974     0.025049     0.069048    0.0074446   0.00038404 SN.Neuron_Gad1Gad2_Gad2-Kcnc3.3_16
SN.Neuron_Gad1Gad2_Sema3e-Kc...      COVAR   14974     0.013774     0.038748     0.006373     0.015346 SN.Neuron_Gad1Gad2_Sema3e-Kcng4.3_17
SN.Neuron_Gad1Gad2_Pax5.3_18         COVAR   14974     0.031629     0.084538    0.0091226   0.00026385 SN.Neuron_Gad1Gad2_Pax5.3_18
SN.Neuron_Gad1Gad2_Tmem132c....      COVAR   14974     0.018624     0.052485    0.0069901    0.0038609 SN.Neuron_Gad1Gad2_Tmem132c.3_19
SN.Neuron_Gad1Gad2_Otx2-Chrn...      COVAR   14974    0.0016063    0.0047122    0.0069433      0.40853 SN.Neuron_Gad1Gad2_Otx2-Chrna3.3_2
SN.Neuron_Gad1Gad2_Gad2.3_3          COVAR   14974     0.034114     0.090712     0.010549   0.00061225 SN.Neuron_Gad1Gad2_Gad2.3_3
SN.Neuron_Gad1Gad2_Ndnf.3_4          COVAR   14974     0.016894      0.04989    0.0062055    0.0032447 SN.Neuron_Gad1Gad2_Ndnf.3_4
SN.Neuron_Gad1Gad2_Rln3.3_5          COVAR   14974   -0.0035727    -0.010837    0.0053516       0.7478 SN.Neuron_Gad1Gad2_Rln3.3_5
SN.Neuron_Slc17a6_Tcf4.3_6           COVAR   14974     0.019456      0.05374    0.0081962    0.0088083 SN.Neuron_Slc17a6_Tcf4.3_6
SN.Neuron_Slc17a6-Gad2-Th_Cr...      COVAR   14974     0.015254      0.04258    0.0080585     0.029193 SN.Neuron_Slc17a6-Gad2-Th_Crhbp.3_7
SN.Neuron_Gad1Gad2_Gad2-Fos....      COVAR   14974     0.013996     0.041032    0.0061499     0.011435 SN.Neuron_Gad1Gad2_Gad2-Fos.3_8
SN.Neuron_Slc17a6_Nts.3_9            COVAR   14974     0.021122     0.059207    0.0079699    0.0040262 SN.Neuron_Slc17a6_Nts.3_9
SN.Neuron_Th-Slc17a6-Lpl.4_1         COVAR   14974     0.028863     0.080261     0.007696   8.8641e-05 SN.Neuron_Th-Slc17a6-Lpl.4_1
SN.Neuron_Th_Cbln1.4_2               COVAR   14974     0.020746     0.060429    0.0062127   0.00042095 SN.Neuron_Th_Cbln1.4_2
SN.Neuron_Th_Cyp26b1.4_3             COVAR   14974      0.03742      0.10493    0.0074952   3.0139e-07 SN.Neuron_Th_Cyp26b1.4_3
SN.Neuron_Th_C1ql3.4_4               COVAR   14974     0.023483     0.067335    0.0065941   0.00018513 SN.Neuron_Th_C1ql3.4_4
SN.Neuron_Th_Vcan.4_5                COVAR   14974     0.036897      0.10268    0.0075256   4.7749e-07 SN.Neuron_Th_Vcan.4_5
SN.Neuron_Th_Cadm2.4_6               COVAR   14974    0.0068272     0.020855     0.003861     0.038519 SN.Neuron_Th_Cadm2.4_6
SN.Neuron_Th_Nefl.4_7                COVAR   14974     0.035831     0.099313    0.0074576   7.8307e-07 SN.Neuron_Th_Nefl.4_7
SN.Neuron_Th_Aldh1a1.4_8             COVAR   14974     0.041304      0.11376    0.0079183   9.2536e-08 SN.Neuron_Th_Aldh1a1.4_8
SN.Neuron_Th_Grin2c.4_9              COVAR   14974     0.048517      0.13306    0.0079496   5.3368e-10 SN.Neuron_Th_Grin2c.4_9
SN.Polydendrocyte_Tnr_Bmp4.5...      COVAR   14974   8.2485e-05   0.00023792    0.0058052      0.49433 SN.Polydendrocyte_Tnr_Bmp4.5_1
SN.Polydendrocyte_Tnr_Tmem2....      COVAR   14974    -0.002737   -0.0076945    0.0059973      0.67593 SN.Polydendrocyte_Tnr_Tmem2.5_2
SN.Polydendrocyte_Tnr_Opalin...      COVAR   14974    0.0019767    0.0054956     0.005838      0.36746 SN.Polydendrocyte_Tnr_Opalin.5_3
SN.Polydendrocyte_Tnr_Cspg5....      COVAR   14974     0.005687     0.017731    0.0041223     0.083871 SN.Polydendrocyte_Tnr_Cspg5.6_1
SN.Polydendrocyte_Tnr_Cspg5-...      COVAR   14974    0.0018802    0.0054832    0.0059921      0.37685 SN.Polydendrocyte_Tnr_Cspg5-Dad1.6_2
SN.Astrocyte_Gja1_Myoc.7_1           COVAR   14974   0.00025271   0.00070065     0.005636      0.48212 SN.Astrocyte_Gja1_Myoc.7_1
SN.Astrocyte_Gja1_Cst3.7_2           COVAR   14974    0.0030178    0.0078209    0.0069601       0.3323 SN.Astrocyte_Gja1_Cst3.7_2
SN.Astrocyte_Gja1_Igfbp2.7_3         COVAR   14974   0.00066449    0.0019855    0.0036449      0.42767 SN.Astrocyte_Gja1_Igfbp2.7_3
SN.Ependyma_Ccdc153.8_1              COVAR   14974   -0.0052118     -0.01618    0.0035713      0.92775 SN.Ependyma_Ccdc153.8_1
SN.Macrophage_C1qb_Mrc1.9_1          COVAR   14974   -0.0028538   -0.0082137    0.0046971      0.72826 SN.Macrophage_C1qb_Mrc1.9_1
SN.Microglia_C1qb_Tmem119.9_2        COVAR   14974   -0.0003302   -0.0010176    0.0033414      0.53936 SN.Microglia_C1qb_Tmem119.9_2
TH.Neuron_Slc17a7_Tac2_Chat....      COVAR   14974      0.01145     0.033005    0.0068903     0.048294 TH.Neuron_Slc17a7_Tac2_Chat.1_1
TH.Neuron_Slc17a7_Tac2_Syt15...      COVAR   14974    0.0016502    0.0046916    0.0072906      0.41047 TH.Neuron_Slc17a7_Tac2_Syt15.1_2
TH.Neuron_Slc17a7_Tac2_Wif1....      COVAR   14974   -0.0005714   -0.0016068      0.00774      0.52942 TH.Neuron_Slc17a7_Tac2_Wif1.1_3
TH.Neuron_Slc17a7_Tac2_Htr2c...      COVAR   14974    0.0024219    0.0075771    0.0048091      0.30727 TH.Neuron_Slc17a7_Tac2_Htr2c.1_4
TH.Ependymal_Ccdc153.10_1            COVAR   14974   -0.0072194    -0.019077    0.0053944      0.90959 TH.Ependymal_Ccdc153.10_1
TH.Astrocyte_Gja1_Myoc.11_1          COVAR   14974   -0.0020126    -0.005773    0.0050649      0.65445 TH.Astrocyte_Gja1_Myoc.11_1
TH.Astrocyte_Gja1_Vegfa.11_2         COVAR   14974    0.0061314     0.015317     0.007124      0.19472 TH.Astrocyte_Gja1_Vegfa.11_2
TH.Polydendrocyte_Tnr_Pdgfa....      COVAR   14974   -0.0051799    -0.014712    0.0058761      0.81098 TH.Polydendrocyte_Tnr_Pdgfa.12_1
TH.Polydendrocyte_Tnr_Ctps.1...      COVAR   14974   -0.0030209   -0.0083917    0.0059561      0.69399 TH.Polydendrocyte_Tnr_Ctps.12_2
TH.Polydendrocyte_Tnr_Bmp4.1...      COVAR   14974    0.0062268     0.017489    0.0066368      0.17407 TH.Polydendrocyte_Tnr_Bmp4.12_3
TH.Polydendrocyte_Tnr_Cspg5....      COVAR   14974    0.0025401    0.0076177    0.0053038        0.316 TH.Polydendrocyte_Tnr_Cspg5.12_4
TH.Neuron_Slc17a6_Rora_Atp2b...      COVAR   14974     0.030179     0.080931    0.0088886   0.00034371 TH.Neuron_Slc17a6_Rora_Atp2b4.2_1
TH.Neuron_Slc17a6_Rora_Cacng...      COVAR   14974      0.02643     0.070585    0.0085307   0.00097533 TH.Neuron_Slc17a6_Rora_Cacng4.2_10
TH.Neuron_Slc17a6_Rora_Pvalb...      COVAR   14974     0.024323     0.065493    0.0083336    0.0017606 TH.Neuron_Slc17a6_Rora_Pvalb.2_11
TH.Neuron_Slc17a6_Rora_Nptxr...      COVAR   14974     0.030158     0.080387    0.0091139   0.00046927 TH.Neuron_Slc17a6_Rora_Nptxr.2_2
TH.Neuron_Slc17a6_Rora_Calca...      COVAR   14974     0.024914     0.067123    0.0088185     0.002366 TH.Neuron_Slc17a6_Rora_Calca.2_3
TH.Neuron_Slc17a6_Rora_Nrp2....      COVAR   14974     0.029327     0.079206    0.0088382   0.00045412 TH.Neuron_Slc17a6_Rora_Nrp2.2_4
TH.Neuron_Slc17a6_Rora_C1ql2...      COVAR   14974     0.016576      0.04515    0.0078235     0.017064 TH.Neuron_Slc17a6_Rora_C1ql2.2_5
TH.Neuron_Slc17a6_Rora_Fgf10...      COVAR   14974     0.027602     0.073657    0.0083784   0.00049438 TH.Neuron_Slc17a6_Rora_Fgf10.2_6
TH.Neuron_Slc17a6_Rora_Lypd6...      COVAR   14974     0.018874     0.050537    0.0084929      0.01314 TH.Neuron_Slc17a6_Rora_Lypd6.2_7
TH.Neuron_Slc17a6_Rora_Cbln2...      COVAR   14974     0.026551     0.071123    0.0084953   0.00088959 TH.Neuron_Slc17a6_Rora_Cbln2.2_8
TH.Neuron_Slc17a6_Rora_Lrrtm...      COVAR   14974     0.020938     0.055993    0.0074323     0.002426 TH.Neuron_Slc17a6_Rora_Lrrtm2.2_9
TH.Neuron_Gad1Gad2_Six3-Adcy...      COVAR   14974     0.017919     0.047016    0.0085325     0.017871 TH.Neuron_Gad1Gad2_Six3-Adcy1.3_1
TH.Neuron_Slc17a6_Ebf1.3_10          COVAR   14974      0.02324     0.062708     0.008717    0.0038419 TH.Neuron_Slc17a6_Ebf1.3_10
TH.Neuron_Gad1Gad2_Ttn.3_11          COVAR   14974     0.025514     0.072015     0.006913   0.00011224 TH.Neuron_Gad1Gad2_Ttn.3_11
TH.Neuron_Gad1Gad2_Six3-Sst....      COVAR   14974    0.0080713     0.022312    0.0092151      0.19056 TH.Neuron_Gad1Gad2_Six3-Sst.3_2
TH.Neuron_Gad1Gad2_Pou6f2-Pa...      COVAR   14974     0.023841     0.063683    0.0099703    0.0084025 TH.Neuron_Gad1Gad2_Pou6f2-Pax6.3_3
TH.Neuron_Slc17a6_Pitx2.3_4          COVAR   14974     0.013462     0.037557    0.0084845     0.056301 TH.Neuron_Slc17a6_Pitx2.3_4
TH.Neuron_Gad1Gad2_Chrnb3.3_5        COVAR   14974    0.0094718      0.02678      0.00848      0.13201 TH.Neuron_Gad1Gad2_Chrnb3.3_5
TH.Neuron_Gad1Gad2_Gata3.3_6         COVAR   14974      0.02588     0.070342    0.0091907    0.0024357 TH.Neuron_Gad1Gad2_Gata3.3_6
TH.Neuron_Slc17a6-Gad1Gad2_A...      COVAR   14974    0.0048321     0.013319    0.0091635      0.29899 TH.Neuron_Slc17a6-Gad1Gad2_Asb4.3_7
TH.Neuron_Gad1Gad2_Col25a1.3...      COVAR   14974     0.025208     0.065911     0.010113    0.0063439 TH.Neuron_Gad1Gad2_Col25a1.3_8
TH.Neuron_Slc17a6_Nrgn.3_9           COVAR   14974     0.021494     0.057065    0.0086138    0.0062977 TH.Neuron_Slc17a6_Nrgn.3_9
TH.Endothelial_Stalk_Flt1_Gk...      COVAR   14974    -0.010602    -0.028818    0.0057659      0.96702 TH.Endothelial_Stalk_Flt1_Gkn3.4_1
TH.Endothelial_Stalk_Flt1_Pi...      COVAR   14974   -0.0080085    -0.025187    0.0035494      0.98797 TH.Endothelial_Stalk_Flt1_Pi16.4_2
TH.Endothelial_Stalk_Flt1_Ca...      COVAR   14974    -0.011466    -0.031106    0.0058714      0.97457 TH.Endothelial_Stalk_Flt1_Car4.4_3
TH.Endothelial_Stalk_Flt1_Vw...      COVAR   14974   -0.0087536    -0.024362     0.005371      0.94842 TH.Endothelial_Stalk_Flt1_Vwf.4_4
TH.Mural_Rgs5Acta2_Cnn1.5_1          COVAR   14974    -0.010387    -0.027804    0.0058578      0.96189 TH.Mural_Rgs5Acta2_Cnn1.5_1
TH.Mural_Rgs5Acta2_Car4.5_2          COVAR   14974    -0.016211    -0.043251    0.0061188      0.99596 TH.Mural_Rgs5Acta2_Car4.5_2
TH.Endothelial_Tip_Dcn.6_1           COVAR   14974   -0.0062891    -0.017563    0.0050748      0.89237 TH.Endothelial_Tip_Dcn.6_1
TH.Endothelial_Tip_Dcn_Nenf....      COVAR   14974    -0.014759    -0.041974    0.0047678      0.99902 TH.Endothelial_Tip_Dcn_Nenf.6_2
TH.Macrophage_C1qb_Mrc1.7_1          COVAR   14974   -0.0023016   -0.0066251    0.0045862      0.69211 TH.Macrophage_C1qb_Mrc1.7_1
TH.Microglia_C1qb_Tmem119.7_2        COVAR   14974   0.00041765    0.0011732     0.005434      0.46937 TH.Microglia_C1qb_Tmem119.7_2
TH.Oligodendrocyte_Trf_Klk6....      COVAR   14974  -0.00054146   -0.0014451    0.0066603       0.5324 TH.Oligodendrocyte_Trf_Klk6.8_1
TH.Oligodendrocyte_Trf_Il33....      COVAR   14974    0.0020714    0.0054419     0.007457      0.39059 TH.Oligodendrocyte_Trf_Il33.8_2
TH.Oligodendrocyte_Trf_Ctps....      COVAR   14974    0.0033798     0.009008    0.0069841      0.31422 TH.Oligodendrocyte_Trf_Ctps.8_3
TH.Oligodendrocyte_Trf_Ndrg2...1     COVAR   14974    0.0054644     0.014449     0.007108      0.22103 TH.Oligodendrocyte_Trf_Ndrg2.8_4
TH.Oligodendrocyte_Trf_Ndrg2...2     COVAR   14974   -0.0050659    -0.012944    0.0060295      0.79959 TH.Oligodendrocyte_Trf_Ndrg2.9_1
