Type_ID,Type,ID,Name,Zscore,Gene,pseudo
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SYT11,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,PRNP,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PHB,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,ADAM10,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,LYN,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,TSG101,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,NEFH,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,GATA2,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,YWHAQ,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,SOX9,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,JUN,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SORT1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PDYN,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,FBXO7,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,DDRGK1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,PSEN1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,ESR1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,PDE4A,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,PLA2G6,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,TLR3,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,PDE4A,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CSF1R,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,RELA,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,S100B,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,SOX9,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,PINK1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CDH2,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,GBA,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,ALDH7A1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,SP1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ERN1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,GCH1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SORL1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,DNMT1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,UCP2,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,PSEN2,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,LRRK2,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CCND1,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,PARL,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,ATF3,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,TYR,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,SORL1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,ATG3,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,GDNF,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,AGER,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,SUMO1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,IRS2,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,KCNJ11,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,YWHAZ,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,NOG,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,GPX4,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SOX2,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SORT1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,TTR,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,CD44,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,ADAM10,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,HSPA4,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,KDR,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,RAB11A,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,ATF4,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,ESR1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,SORT1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PICK1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,RELA,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,LEP,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,HDAC6,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,BCL2L1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,RB1CC1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,YY1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,KIT,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,GAPDH,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,VPS26A,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PECAM1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,DPYSL2,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PSEN1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,BIN1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,DRD1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,PDGFRB,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,CREB1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,FOXO1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,ACHE,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,PECAM1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CYCS,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,ADCYAP1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,PINK1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,CASP8,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,IKBKB,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SNAP25,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,YWHAE,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,SLC6A4,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,YWHAE,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CD44,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PENK,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,ATF4,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PSEN2,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,CTSD,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,DRD2,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,STK39,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,MPO,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,ATM,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,HSP90AA1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,PROM1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,RCOR1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,PTEN,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,EGFR,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,VCP,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CDK5,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,CCK,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,PLA2G6,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,DDRGK1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CAV1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,PGK1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD19,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,SNCA,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,ADA,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,S100B,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,PRNP,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SORL1,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,RAB29,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NAMPT,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,ESR2,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,ADIPOQ,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PTEN,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,NANOG,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,FGF1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,EGFR,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,PARP1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SNCA,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,NUCKS1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,NOS3,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,YWHAQ,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,BIN1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD28,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,HSPD1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PHB,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,BAX,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,GCH1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SORT1,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,FBXO7,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NEUROG2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,GABARAP,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD28,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,BACE1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,IRS2,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,PPIA,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,CUL1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MAP2K1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SNCG,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SIRT7,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,KLF4,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ALDH7A1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CDK1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD33,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,ESR1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,RELA,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,REST,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,HTR2A,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,PECAM1,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,SIRT4,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,ESR1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CSF1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,HTR2C,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CDH2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,BCL2L1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,ABL1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,ATF6,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MAP2K3,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SYT11,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SMN1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,CD44,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,YWHAZ,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CDC42,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD34,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,HSP90AA1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,CDK1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,FADD,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,LYN,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SOX10,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,TBC1D15,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,ESR2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SORL1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD34,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CYP1A1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,ADORA2B,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,ATG14,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,CLU,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CDKN1A,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,CCND1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,FBXO7,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,PSEN1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,PLA2G6,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,ATG3,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SCARB2,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,FOXO3,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,TERT,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,PTEN,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,NOG,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD19,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,KCNJ11,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,TBK1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SORT1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,KIT,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CYP1A2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,CDK2,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,CD4,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,UBE2L6,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,RHEB,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,GAK,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CBS,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,SMAD2,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CREB1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,PICK1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,KIT,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,SOD1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PTEN,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,BCL2L1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,VCP,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD28,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,NDUFA1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,FOXO3,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,LYN,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD4,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,ADORA2A,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,CDK4,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,FGF20,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,NEDD8,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MAP2K7,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,KDR,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,USP8,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,MAF,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,SMN1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SPR,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,RAB39B,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,KEAP1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SPP1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,DNM1L,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CD63,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD33,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,DPYSL2,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,ZSCAN21,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,ATP7A,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD44,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PTGS2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,IKBKB,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,PSEN1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,GABARAPL1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CDKN2A,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,PDGFRB,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GATA2,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,PHB,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,NFKBIA,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,GJA1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD4,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,PECAM1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,BCL2L1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,CDK4,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,ULK1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD34,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,SNCB,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,DRD2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CD34,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,PSEN1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PARP1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,PTGS2,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,FGF2,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,JUN,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MSN,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,STK39,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,KCNH2,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,CDK1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,DNM1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,DNM1L,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD44,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,ADIPOQ,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,ADORA1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,ADCY10,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,BIN1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,COQ2,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,NGFR,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,DRD3,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,HSPA1A,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,PSEN2,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,MAP2K7,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,SLC25A27,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,CXCR4,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,MDM2,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MAP3K12,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SOD1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,RB1CC1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,ADCYAP1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,NEFL,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CDK2,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD63,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,CD19,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,ASCL1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,PTGS2,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CTSB,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SCARB2,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,SNCA,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,CHCHD2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,NOS1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,ADA,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,MSN,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,NTF3,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,FGF8,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,CXCR4,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MAP3K5,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SOD2,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SNAP25,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,REST,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,HIP1R,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CDK5,1
